listing_id,first_review,last_review,number_of_reviews,accuracy_score,cleanliness_score,checkin_score,communication_score,location_score,value_score,rating
1936633,2014-01-21 05:00:00,2018-12-01 05:00:00,84,10,10,10,10,10,10,99
19428531,2018-07-21 04:00:00,2018-08-24 04:00:00,2,10,10,10,10,10,10,100
19453414,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19468798,2017-07-24 04:00:00,2019-01-05 05:00:00,49,10,10,10,10,10,10,98
19508342,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19530827,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19568889,2017-07-16 04:00:00,2019-03-01 05:00:00,28,10,10,10,10,10,10,99
19767681,2017-08-25 04:00:00,2017-08-25 04:00:00,1,10,10,10,10,10,9,95
19779206,2017-08-31 04:00:00,2017-08-31 04:00:00,1,8,6,10,10,10,10,80
19779316,2018-06-12 04:00:00,2019-02-15 05:00:00,6,10,10,9,10,10,10,100
1979960,2014-01-17 05:00:00,2019-02-27 05:00:00,149,10,9,10,10,10,10,90
18252479,2017-09-07 04:00:00,2018-09-15 04:00:00,16,10,10,10,10,10,9,100
18253668,2017-07-07 04:00:00,2019-01-02 05:00:00,9,10,10,10,10,10,9,95
18369887,2017-05-07 04:00:00,2018-08-19 04:00:00,38,10,10,10,10,10,10,98
1852730,2016-02-12 05:00:00,2016-02-12 05:00:00,1,10,10,10,10,10,10,100
18700419,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
18707992,2017-08-23 04:00:00,2018-09-01 04:00:00,9,10,10,9,10,10,10,96
18712467,2017-05-20 04:00:00,2018-09-14 04:00:00,13,10,9,9,9,9,9,89
18908638,2017-06-11 04:00:00,2019-02-26 05:00:00,90,10,10,10,10,10,10,97
18925556,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19068240,2017-06-29 04:00:00,2018-12-28 05:00:00,20,10,9,10,10,10,9,92
19070513,2017-08-07 04:00:00,2019-03-03 05:00:00,58,10,10,10,10,10,10,97
19080306,2017-06-11 04:00:00,2018-08-20 04:00:00,53,10,10,10,10,10,10,97
1912695,2014-06-12 04:00:00,2019-02-02 05:00:00,34,8,8,9,9,9,8,81
19825963,2017-08-14 04:00:00,2018-11-14 05:00:00,40,10,10,10,10,10,10,99
19830476,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
1984069,2014-01-02 05:00:00,2015-02-08 05:00:00,4,8,6,9,10,10,9,85
19906012,2017-08-06 04:00:00,2019-02-26 05:00:00,96,10,10,10,10,10,10,98
19920988,2017-10-15 04:00:00,2019-01-02 05:00:00,5,9,7,10,10,10,8,80
1920293,2013-12-23 05:00:00,2019-02-01 05:00:00,102,10,10,10,10,10,10,99
19254909,2017-07-09 04:00:00,2018-10-21 04:00:00,9,9,9,10,10,10,9,83
19296654,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19313670,2017-07-26 04:00:00,2018-07-22 04:00:00,5,10,10,10,10,10,10,96
19323111,2017-10-06 04:00:00,2018-04-03 04:00:00,3,9,9,9,10,10,8,93
19359010,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19508741,2017-08-06 04:00:00,2019-03-02 05:00:00,77,10,10,10,10,10,10,100
19547449,2017-08-11 04:00:00,2019-02-12 05:00:00,44,10,10,10,10,10,10,98
19592028,2017-08-19 04:00:00,2019-01-10 05:00:00,5,10,9,10,10,10,10,92
1960400,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19610618,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19641701,2017-07-04 04:00:00,2019-02-16 05:00:00,39,10,9,9,10,10,9,93
19680142,2017-07-09 04:00:00,2019-02-16 05:00:00,107,9,7,10,9,9,9,87
19691986,2017-07-28 04:00:00,2019-03-03 05:00:00,71,10,9,10,10,10,9,95
19803430,2017-07-19 04:00:00,2017-09-04 04:00:00,7,9,8,10,9,9,8,83
19990097,2017-11-20 05:00:00,2019-02-14 05:00:00,55,10,9,10,10,10,9,94
19984692,2017-07-28 04:00:00,2018-12-11 05:00:00,33,10,10,10,10,10,10,96
20019449,2017-07-29 04:00:00,2019-02-07 05:00:00,20,10,9,10,10,10,10,96
20055406,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
19981253,2017-09-10 04:00:00,2019-03-01 05:00:00,78,10,10,10,10,10,10,99
20045679,2017-12-08 05:00:00,2018-12-09 05:00:00,3,10,10,10,10,10,9,100
20015668,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20050561,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20006537,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20035273,2017-07-28 04:00:00,2019-02-08 05:00:00,56,8,8,9,8,8,8,78
19985872,2018-01-04 05:00:00,2019-01-30 05:00:00,9,9,9,10,9,9,9,91
19995621,2018-10-23 04:00:00,2018-10-29 04:00:00,2,4,5,8,6,6,6,50
19993317,2017-08-06 04:00:00,2017-08-06 04:00:00,1,10,10,10,10,10,10,100
20049287,2017-08-22 04:00:00,2018-09-21 04:00:00,14,10,10,10,10,10,10,98
19981877,2018-04-01 04:00:00,2018-12-01 05:00:00,2,10,10,10,9,9,7,100
20038668,2017-10-23 04:00:00,2018-02-02 05:00:00,3,9,9,10,10,10,9,90
2002611,2013-12-22 05:00:00,2015-09-01 04:00:00,10,10,9,10,10,10,9,88
20030871,2017-09-14 04:00:00,2019-03-05 05:00:00,33,10,9,10,10,10,10,97
20055551,2017-08-20 04:00:00,2018-12-31 05:00:00,20,9,7,10,10,10,9,91
20007497,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20044641,2017-12-31 05:00:00,2019-01-01 05:00:00,2,6,6,9,6,6,5,70
20057865,2017-08-21 04:00:00,2019-02-10 05:00:00,25,10,9,10,10,10,9,94
20088771,2017-08-05 04:00:00,2019-03-06 05:00:00,88,10,10,10,10,10,10,98
20139359,2017-07-31 04:00:00,2017-12-03 05:00:00,6,10,10,10,10,10,10,100
20121488,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20061602,2017-08-20 04:00:00,2019-01-20 05:00:00,31,9,9,9,9,9,9,88
20172538,2017-08-13 04:00:00,2017-08-27 04:00:00,3,8,9,6,9,9,10,87
2019384,2014-03-03 05:00:00,2019-02-18 05:00:00,99,9,8,9,9,9,9,86
20127052,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
2015101,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20116519,2017-08-01 04:00:00,2019-01-31 05:00:00,44,10,10,10,10,10,10,94
20088277,2017-08-15 04:00:00,2018-10-18 04:00:00,14,9,10,9,10,10,9,87
20081484,2018-01-18 05:00:00,2018-02-16 05:00:00,3,10,10,10,10,10,10,100
20080108,2018-11-16 05:00:00,2018-11-16 05:00:00,1,6,6,10,8,8,6,60
20159382,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20071164,2017-07-30 04:00:00,2018-12-30 05:00:00,33,9,9,10,10,10,9,88
20164905,2017-09-28 04:00:00,2018-12-31 05:00:00,2,10,10,10,10,10,9,100
20188349,2017-08-28 04:00:00,2018-08-26 04:00:00,7,10,8,9,9,9,9,91
20071436,2017-08-13 04:00:00,2018-09-25 04:00:00,20,10,10,10,10,10,9,98
20154076,2017-08-01 04:00:00,2018-09-03 04:00:00,6,10,10,10,10,10,10,100
20112687,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20135359,2017-09-03 04:00:00,2017-09-03 04:00:00,1,10,10,8,8,8,10,100
20180729,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20181414,2017-08-19 04:00:00,2019-02-25 05:00:00,23,10,10,10,10,10,9,98
20157105,2017-08-21 04:00:00,2018-01-03 05:00:00,2,10,7,8,10,10,10,90
20275670,2017-10-15 04:00:00,2017-12-05 05:00:00,2,10,10,10,10,10,10,100
20240485,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20211255,2017-08-25 04:00:00,2017-08-25 04:00:00,1,10,8,10,10,10,10,100
20286842,2017-10-07 04:00:00,2019-02-12 05:00:00,37,10,10,10,10,10,10,99
2034021,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20206764,2017-09-16 04:00:00,2019-03-03 05:00:00,36,10,10,10,10,10,9,99
20309202,2017-08-21 04:00:00,2019-02-17 05:00:00,3,10,9,10,10,10,10,93
20353402,2017-08-17 04:00:00,2019-03-05 05:00:00,53,9,9,10,10,10,9,93
20503770,2018-04-29 04:00:00,2018-12-30 05:00:00,7,10,10,10,10,10,9,100
20450522,2017-09-10 04:00:00,2019-02-12 05:00:00,48,10,10,10,10,10,10,97
20517090,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20530202,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20522971,2017-09-04 04:00:00,2018-09-03 04:00:00,6,10,10,10,10,10,10,100
20241972,2017-08-22 04:00:00,2017-11-30 05:00:00,12,10,10,10,10,10,10,98
20521331,2017-08-23 04:00:00,2017-08-23 04:00:00,1,10,8,10,10,10,10,100
20239903,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20264769,2017-08-09 04:00:00,2017-09-04 04:00:00,3,10,10,10,10,10,10,100
20228390,2017-08-14 04:00:00,2019-02-23 05:00:00,100,10,10,10,10,10,10,99
20234554,2017-08-14 04:00:00,2018-08-07 04:00:00,11,9,8,9,8,8,8,76
20374683,2017-08-14 04:00:00,2019-02-25 05:00:00,76,10,9,10,10,10,9,92
20463831,2017-09-01 04:00:00,2017-11-01 04:00:00,8,10,10,10,10,10,10,100
2023934,2014-02-24 05:00:00,2019-01-30 05:00:00,39,9,8,9,9,9,8,85
2031134,2014-03-02 05:00:00,2019-03-05 05:00:00,177,10,9,10,10,10,9,95
20312675,2018-03-24 04:00:00,2019-01-08 05:00:00,3,10,10,10,10,10,10,100
20413840,2017-08-24 04:00:00,2019-02-15 05:00:00,14,8,9,9,8,8,8,81
20483790,2017-10-24 04:00:00,2019-02-23 05:00:00,37,10,10,10,10,10,10,96
20394583,2017-09-06 04:00:00,2019-02-17 05:00:00,25,10,9,10,10,10,10,95
20276192,2017-08-14 04:00:00,2017-08-14 04:00:00,1,10,8,10,10,10,9,80
20280610,2018-09-05 04:00:00,2019-01-20 05:00:00,11,10,10,10,10,10,10,100
20357635,2017-09-25 04:00:00,2017-10-15 04:00:00,2,10,10,10,10,10,9,100
20362690,2017-12-03 05:00:00,2019-02-14 05:00:00,20,9,9,10,10,10,9,93
20245250,2017-12-11 05:00:00,2018-10-17 04:00:00,16,9,9,10,10,10,9,86
2029840,2014-01-03 05:00:00,2015-09-21 04:00:00,16,7,7,7,8,8,7,76
20358824,2017-08-25 04:00:00,2018-10-02 04:00:00,7,10,10,9,10,10,9,89
20494506,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20478290,2017-08-20 04:00:00,2019-01-31 05:00:00,92,10,10,10,10,10,9,93
20511510,2017-10-01 04:00:00,2019-02-03 05:00:00,21,8,8,9,9,9,8,83
20530526,2017-08-31 04:00:00,2019-02-24 05:00:00,121,10,10,10,10,10,9,98
20206015,2017-08-31 04:00:00,2019-01-01 05:00:00,11,10,10,10,10,10,10,100
20289023,2018-03-17 04:00:00,2018-12-25 05:00:00,8,9,9,10,9,9,9,93
20234137,2017-09-29 04:00:00,2017-10-14 04:00:00,2,9,9,9,9,9,9,90
20202806,2018-12-30 05:00:00,2018-12-30 05:00:00,1,10,10,10,10,10,10,100
20260320,2017-10-08 04:00:00,2018-02-13 05:00:00,3,10,10,10,10,10,9,87
20275415,2018-01-12 05:00:00,2018-01-12 05:00:00,1,10,10,10,10,10,10,100
20307844,2017-08-16 04:00:00,2018-09-21 04:00:00,17,9,9,10,9,9,9,92
20530001,2017-08-27 04:00:00,2019-02-20 05:00:00,37,9,8,10,9,9,9,85
20309935,2018-03-07 05:00:00,2019-02-19 05:00:00,13,10,9,10,10,10,9,92
20482959,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20235027,2017-08-07 04:00:00,2018-09-05 04:00:00,23,10,10,10,10,10,9,92
20255158,2017-08-28 04:00:00,2018-09-09 04:00:00,4,10,10,10,10,10,10,95
20295849,2017-10-03 04:00:00,2018-12-27 05:00:00,19,10,9,10,10,10,10,99
20397517,2017-10-06 04:00:00,2019-03-04 05:00:00,9,10,9,10,10,10,10,93
20214521,2017-08-13 04:00:00,2019-02-24 05:00:00,46,10,9,10,10,10,9,94
20275354,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20287455,2017-09-23 04:00:00,2019-02-11 05:00:00,37,10,10,10,10,10,10,95
20396803,2017-08-11 04:00:00,2017-09-06 04:00:00,2,6,10,10,10,10,8,60
2041957,2015-10-04 04:00:00,2018-08-21 04:00:00,9,9,9,10,10,10,9,93
20254510,2017-08-20 04:00:00,2018-08-12 04:00:00,4,10,10,10,10,10,10,100
20330011,2017-08-18 04:00:00,2018-09-09 04:00:00,7,10,10,10,10,10,9,94
20354056,2017-09-19 04:00:00,2017-09-24 04:00:00,2,10,10,10,10,10,10,100
20399030,2017-08-26 04:00:00,2017-10-01 04:00:00,3,10,10,10,9,9,9,93
20399277,2017-08-15 04:00:00,2017-09-09 04:00:00,11,10,10,9,10,10,10,98
20455499,2017-08-16 04:00:00,2019-01-01 05:00:00,15,9,9,10,10,10,9,93
20492711,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20588113,2017-09-19 04:00:00,2019-03-02 05:00:00,73,10,10,10,10,10,10,99
20672298,2017-10-03 04:00:00,2018-11-26 05:00:00,26,9,9,10,9,9,9,81
20567444,2017-11-27 05:00:00,2018-11-07 05:00:00,5,10,9,9,10,10,10,96
2059723,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20597925,2017-09-25 04:00:00,2017-09-25 04:00:00,1,10,10,10,10,10,10,100
20645080,2017-08-30 04:00:00,2018-11-01 04:00:00,72,10,9,10,10,10,9,89
20580703,2018-08-05 04:00:00,2018-08-05 04:00:00,1,8,10,10,8,8,6,80
20532252,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20698056,2018-02-22 05:00:00,2018-10-19 04:00:00,4,8,8,7,7,7,9,80
20701225,2017-10-06 04:00:00,2017-10-17 04:00:00,3,8,9,8,10,10,8,80
20570876,2018-01-01 05:00:00,2018-01-01 05:00:00,1,10,10,10,10,10,6,100
20677646,2017-09-24 04:00:00,2017-09-24 04:00:00,1,10,10,10,10,10,10,100
20557566,2017-10-14 04:00:00,2019-01-21 05:00:00,23,10,10,10,10,10,10,99
20669488,2017-09-28 04:00:00,2019-02-18 05:00:00,42,10,9,10,9,9,9,94
20605168,2017-08-28 04:00:00,2019-01-28 05:00:00,25,10,10,10,10,10,9,100
20611485,2017-10-23 04:00:00,2019-01-08 05:00:00,6,9,9,9,10,10,8,90
20660511,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20668195,2017-09-16 04:00:00,2019-02-05 05:00:00,53,10,10,10,10,10,10,98
20695115,2017-09-24 04:00:00,2019-02-11 05:00:00,74,10,10,10,10,10,10,98
20701559,2018-05-20 04:00:00,2018-12-16 05:00:00,3,10,10,10,10,10,10,100
20717948,2017-09-15 04:00:00,2019-02-25 05:00:00,97,10,10,10,10,10,10,96
20633816,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20680853,2017-09-26 04:00:00,2019-03-01 05:00:00,65,10,10,10,10,10,10,99
20589502,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20596543,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20599393,2017-11-29 05:00:00,2019-01-06 05:00:00,16,10,10,10,10,10,10,99
20666508,2017-09-27 04:00:00,2018-05-27 04:00:00,2,10,10,10,10,10,9,100
20681944,2018-01-14 05:00:00,2019-02-18 05:00:00,12,9,10,10,10,10,9,85
20578419,2017-08-24 04:00:00,2019-01-31 05:00:00,85,9,9,9,9,9,9,87
20685775,2017-09-01 04:00:00,2019-02-13 05:00:00,213,10,10,10,10,10,10,98
20693549,2017-09-17 04:00:00,2018-01-25 05:00:00,2,9,8,9,8,8,7,80
20543265,2017-09-24 04:00:00,2019-02-07 05:00:00,44,10,10,10,10,10,10,99
20677802,2018-08-22 04:00:00,2018-11-22 05:00:00,2,10,6,10,10,10,9,100
20677942,2017-09-09 04:00:00,2017-09-20 04:00:00,2,9,7,10,8,8,6,80
20692888,2017-09-20 04:00:00,2017-09-20 04:00:00,1,10,10,10,10,10,10,100
20643726,2017-09-25 04:00:00,2019-01-03 05:00:00,3,10,10,10,10,10,10,100
2053772,2014-01-02 05:00:00,2019-03-01 05:00:00,116,10,10,10,10,10,9,95
2068454,2014-07-03 04:00:00,2019-01-22 05:00:00,34,9,9,9,9,9,8,81
2054110,2014-08-01 04:00:00,2019-01-19 05:00:00,23,10,10,10,10,10,10,98
20569156,2017-10-28 04:00:00,2018-10-15 04:00:00,3,10,10,10,9,9,9,100
2066014,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20692275,2017-09-03 04:00:00,2018-12-31 05:00:00,50,10,9,10,10,10,10,95
20692563,2017-09-14 04:00:00,2018-03-13 04:00:00,7,9,10,10,9,9,9,97
20711019,2017-09-11 04:00:00,2019-01-08 05:00:00,13,9,9,10,9,9,9,86
20589142,2017-09-06 04:00:00,2018-01-04 05:00:00,3,10,10,10,10,10,10,100
206122,2011-12-05 05:00:00,2019-03-03 05:00:00,147,10,10,9,10,10,10,94
20620144,2018-05-22 04:00:00,2018-12-21 05:00:00,6,10,10,10,9,9,10,97
20678327,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20619682,2017-09-17 04:00:00,2019-01-23 05:00:00,14,10,10,9,9,9,10,97
20712093,2018-03-11 05:00:00,2018-12-29 05:00:00,12,10,8,9,9,9,9,83
20726731,2017-09-10 04:00:00,2017-09-10 04:00:00,1,2,2,2,2,2,2,20
20735001,2017-09-06 04:00:00,2018-10-14 04:00:00,30,9,9,10,10,10,9,89
20767798,2017-09-27 04:00:00,2019-02-28 05:00:00,161,9,9,10,9,9,8,86
20730891,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20719961,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20724431,2017-10-14 04:00:00,2017-10-14 04:00:00,1,10,8,10,10,10,10,100
20724571,2017-09-05 04:00:00,2019-02-03 05:00:00,43,9,9,10,9,9,9,91
2071929,2016-08-07 04:00:00,2019-01-03 05:00:00,27,10,10,10,10,10,10,96
20728606,2017-10-05 04:00:00,2019-02-18 05:00:00,35,10,10,10,10,10,10,99
20744948,2017-09-06 04:00:00,2018-11-26 05:00:00,33,8,7,9,9,9,7,75
20720982,2017-09-24 04:00:00,2019-03-04 05:00:00,50,9,8,9,9,9,9,84
20763432,2017-10-29 04:00:00,2018-12-16 05:00:00,47,10,10,10,10,10,10,99
20736951,2017-10-04 04:00:00,2019-02-10 05:00:00,38,9,9,9,10,10,9,92
20741058,2017-09-22 04:00:00,2019-02-23 05:00:00,46,9,9,9,10,10,9,87
2073897,2013-12-28 05:00:00,2019-01-10 05:00:00,34,10,10,10,10,10,10,98
20720421,2017-09-09 04:00:00,2019-02-28 05:00:00,14,9,8,9,9,9,9,84
20755043,2018-01-03 05:00:00,2018-09-24 04:00:00,2,10,10,10,10,10,10,100
20764769,2017-09-17 04:00:00,2017-10-10 04:00:00,3,10,8,10,10,10,10,100
20723241,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20788503,2017-09-17 04:00:00,2017-09-23 04:00:00,3,10,10,10,10,10,10,100
20829122,2019-02-28 05:00:00,2019-02-28 05:00:00,1,10,10,10,10,10,10,100
20804897,2017-09-17 04:00:00,2017-09-25 04:00:00,3,8,4,6,10,10,10,60
20859319,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20809200,2017-10-05 04:00:00,2019-03-03 05:00:00,76,10,10,10,10,10,10,99
2093064,2014-03-31 04:00:00,2018-12-15 05:00:00,20,10,8,10,9,9,9,91
20955863,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20959398,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
21006757,2017-10-06 04:00:00,2019-02-27 05:00:00,30,9,9,9,9,9,9,87
21053564,2018-02-15 05:00:00,2019-01-03 05:00:00,2,7,9,10,10,10,8,70
20864633,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20884878,2017-10-15 04:00:00,2017-10-15 04:00:00,1,10,10,10,10,10,10,100
21056118,2017-09-25 04:00:00,2019-02-02 05:00:00,42,9,9,9,10,10,9,88
20849928,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20806414,2017-09-30 04:00:00,2019-02-20 05:00:00,23,10,10,10,10,10,10,99
20789773,2017-10-20 04:00:00,2019-03-01 05:00:00,54,10,9,9,9,9,9,95
20827826,2017-09-19 04:00:00,2019-01-26 05:00:00,36,10,10,10,10,10,10,97
20834832,2017-09-23 04:00:00,2017-10-01 04:00:00,2,10,10,10,10,10,9,100
20958766,2018-04-29 04:00:00,2019-01-02 05:00:00,6,9,10,10,9,9,9,90
20969380,2018-03-08 05:00:00,2018-03-08 05:00:00,1,10,8,10,10,10,8,100
20851877,2017-09-23 04:00:00,2018-11-03 04:00:00,4,10,10,10,10,10,10,100
20861761,2017-10-02 04:00:00,2019-02-21 05:00:00,24,10,10,10,9,9,10,95
2092831,2013-12-31 05:00:00,2019-01-02 05:00:00,32,10,10,10,10,10,10,96
20929703,2018-05-28 04:00:00,2018-07-01 04:00:00,2,10,10,10,10,10,10,100
20788473,2017-11-26 05:00:00,2019-02-23 05:00:00,58,10,10,10,10,10,10,98
20807522,2017-11-22 05:00:00,2018-12-30 05:00:00,10,8,8,8,8,8,7,80
20822448,2017-10-03 04:00:00,2019-02-03 05:00:00,22,9,10,10,10,10,9,90
20865183,2017-10-06 04:00:00,2019-02-20 05:00:00,82,10,10,10,10,10,10,97
21061587,2017-12-31 05:00:00,2018-01-01 05:00:00,2,10,10,10,10,10,10,100
20872439,2017-11-27 05:00:00,2019-02-01 05:00:00,40,10,10,10,10,10,10,98
20940124,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20945783,2019-02-11 05:00:00,2019-02-11 05:00:00,1,8,10,10,8,8,10,80
20989061,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
21059755,2017-11-27 05:00:00,2019-02-10 05:00:00,23,10,9,10,10,10,10,98
20791526,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20845108,2017-09-20 04:00:00,2019-02-25 05:00:00,50,10,10,10,10,10,10,98
20845825,2018-01-02 05:00:00,2019-01-15 05:00:00,5,10,10,10,9,9,8,84
20893660,2017-11-29 05:00:00,2017-11-29 05:00:00,1,10,10,10,10,10,9,95
20941829,2017-09-30 04:00:00,2017-09-30 04:00:00,1,10,8,8,8,8,10,100
20962081,2017-10-02 04:00:00,2019-02-16 05:00:00,92,10,9,9,10,10,9,94
20973119,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20906161,2017-10-01 04:00:00,2019-03-03 05:00:00,82,10,9,10,10,10,10,96
20827803,2017-09-14 04:00:00,2019-01-01 05:00:00,51,10,10,10,10,10,10,100
20994775,2018-04-23 04:00:00,2018-12-01 05:00:00,6,10,9,10,10,10,9,97
2105881,2015-03-03 05:00:00,2019-01-30 05:00:00,17,9,8,10,10,10,9,88
20953036,2017-10-30 04:00:00,2018-05-01 04:00:00,4,10,10,10,10,10,9,95
21031806,2017-10-10 04:00:00,2017-11-16 05:00:00,7,10,9,10,10,10,10,100
2104807,2015-04-26 04:00:00,2018-08-11 04:00:00,6,7,9,7,7,7,7,67
20783233,2017-09-16 04:00:00,2019-02-26 05:00:00,60,10,10,10,10,10,10,98
20866128,2017-09-13 04:00:00,2018-12-31 05:00:00,23,10,9,10,10,10,9,94
20906942,2017-09-29 04:00:00,2019-03-02 05:00:00,65,10,9,10,10,10,9,91
20965875,2018-03-18 04:00:00,2018-08-03 04:00:00,4,9,9,9,9,9,9,93
21063718,2017-11-01 04:00:00,2018-07-07 04:00:00,12,10,9,10,9,9,10,95
20792923,2017-09-17 04:00:00,2017-09-17 04:00:00,1,6,2,6,6,6,2,40
20774523,2017-09-14 04:00:00,2019-02-03 05:00:00,79,10,10,10,10,10,10,96
20804962,2017-09-18 04:00:00,2018-02-20 05:00:00,3,10,10,10,10,10,10,100
21005012,2017-09-24 04:00:00,2017-09-24 04:00:00,1,10,10,10,10,10,10,100
20827801,2018-01-02 05:00:00,2019-01-01 05:00:00,11,10,9,10,10,10,10,98
21055635,2017-11-12 05:00:00,2017-11-12 05:00:00,1,10,10,10,10,10,9,95
20792560,2017-11-09 05:00:00,2018-11-14 05:00:00,8,9,8,9,9,9,9,91
2085520,2014-02-13 05:00:00,2018-10-31 04:00:00,47,9,9,9,9,9,9,86
20860562,2017-09-11 04:00:00,2018-10-14 04:00:00,40,10,10,10,10,10,10,98
20896819,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
20865085,2017-09-28 04:00:00,2019-03-01 05:00:00,54,10,10,10,10,10,10,99
20880869,2017-10-06 04:00:00,2019-02-07 05:00:00,9,10,9,10,10,10,9,98
20964078,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
21130291,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
21132824,2017-10-15 04:00:00,2019-01-02 05:00:00,31,10,10,10,10,10,10,100
21180955,2018-03-06 05:00:00,2018-12-24 05:00:00,12,9,9,10,9,9,8,84
21155900,2017-10-17 04:00:00,2018-05-07 04:00:00,4,6,7,6,7,7,7,53
21078272,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
2113358,2014-01-06 05:00:00,2019-02-24 05:00:00,5,9,9,8,9,9,8,88
2116352,2014-01-08 05:00:00,2019-01-14 05:00:00,143,10,10,10,10,10,10,98
2113927,2017-01-03 05:00:00,2018-02-14 05:00:00,3,8,10,7,10,10,9,93
21105022,2017-01-01 05:00:00,2019-01-01 05:00:00,0,10,10,10,10,10,9,95
210968,2011-10-01 04:00:00,2019-02-17 05:00:00,289,10,9,10,10,10,9,93
21111727,2017-09-28 04:00:00,2019-03-10 05:00:00,117,9,8,9,9,9,9,89
21174788,2018-09-01 04:00:00,2018-12-17 05:00:00,3,9,8,10,10,10,9,80
21181684,2017-12-27 05:00:00,2018-04-21 04:00:00,3,10,10,10,9,9,9,100
2118641,2014-04-14 04:00:00,2019-01-23 05:00:00,191,9,9,9,10,10,9,90
21066228,2017-11-16 05:00:00,2019-02-05 05:00:00,82,10,10,10,9,9,9,94
